ИД,ФАМИЛИЯ,ИМЯ,ОТЧЕСТВО,ПИН,ИНН,ДАТА_РОЖДЕНИЯ,ПОЛ,МЕСТО_РОЖДЕНИЯ,ИНОСТРАН,КТО_СОЗДАЛ,КОГДА_СОЗДАЛ,КТО_ИЗМЕНИЛ,КОГДА_ИЗМЕНИЛ,ДАТА_СМЕРТИ,ФИО
160720,Пономаренко,Михаил,.,,,1986-06-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117604,Кокшаров,Василий,Андреевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
159868,Ковалев,Артем,Борисович,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121946,Шеф,Виталий,Сергеевич,,,1991-02-25 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119377,Дай Сивэнь,Юрий,Александрович,,,1980-10-09 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113958,Комарова,Дмитрий,Наилевич,,,1993-05-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
100059,Путято,Владислав,Константинович,,,1985-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120191,Ушаков,Валентина,Евгеньевич,,,1994-02-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
136606,Гущин,.,Александровна,,,1987-05-27 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113915,Жеребцов,Глеб,Андреевич,,,1991-04-07 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130785,Платонов,Игорь,Евгеньевич,,,1986-10-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134721,Червяков,Михаил,Русланович,,,1986-06-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134725,Звонарев,Майя,Борисовна,,,1986-11-30 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121089,Тарасюк,Роман,Николаевич,,,1985-01-01 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117102,Китайскова,Марк,Иванович,,,1984-01-30 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157538,Ларинский,Константин,Николаевич,,,1989-03-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161062,Михайлов,Игорь,Александрович,,,1985-09-15 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116579,Юдаев,Донат,Анатольевич,,,1987-09-27 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114041,Александров,Софья,Сергеевна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160948,Пасечник,Андрей,Дмитриевич,,,1970-08-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
103844,Веселков,Николай,Юрьевич,,,1992-07-17 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161269,Балакшин,Вадим,Сергеевич,,,1982-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133354,Кукуев,Андрей,Игоревич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137971,Левитский,Андрей,Леонидович,,,1992-01-05 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117607,Савин,Антон,Анатольевич,,,1981-01-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
135794,Стэмпковский,Дмитрий,Владимирович,,,1980-06-24 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116612,Макаров,Андрей,Андреевна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116461,Будько,Анастасия,.,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130097,Галуза,Вадим,Валерьевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142463,Романова,Александра,Юрьевич,,,1986-04-08 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117956,Таммемяги,Виктор,Игоревич,,,1981-01-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115321,Юрченко,Артем,Дмитриевич,,,2054-12-21 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129388,Тындюк,Егор,Сергеевич,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142444,Сюй Мэнди,Антон,Евгеньевна,,,1988-03-12 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129286,Назаров,Константин,Адылевна,,,1988-09-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160786,Малейков,Александр,Александрович,,,1982-07-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134382,Миленин,Маргарита,Александровна,,,1987-11-10 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
132201,Громыхалов,Ирина,Валерьевич,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
138869,Наумов,Андрей,Григорьевна,,,1992-06-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149395,Костылев,Максим,Владимирович,,,1989-04-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153256,Николаев,Алексей,Александровна,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115226,Костюченко,Александр,Леонидович,,,1988-07-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137922,Биндюк,Елена,Владимирович,,,1985-05-10 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
163256,Зотеев,Антон,Вадимович,,,1989-07-02 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149469,Поздняков,Сергей,Владимировна,,,1988-09-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113926,Болгаров,.,Богданович,,,1976-10-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113909,Корхов,Игорь,Владимирович,,,1987-11-05 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137756,Нещерет,Александр,Айтгазыевич,,,1991-11-20 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
152990,Болдов,Варвара,Анатольевич,,,1985-09-10 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
152867,Нуждина,Ольга,Иванович,,,1989-05-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119062,Минаев,Анатолий,Сергеевна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120159,Спичак,Сергей,Сергеевна,,,1988-02-15 00:00:00,М,,1,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118895,Евмененко,Денис,.,,,1992-07-06 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142261,Землянухин,Анна,Владимирович,,,1989-04-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133641,Гаас,Олег,Александрович,,,1989-01-31 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116465,Корельский,Андрей,Игоревна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125681,Коротков,Константин,Владимирович,,,1985-12-03 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110341,Зинченко,Александр,Геннадьевич,,,2048-05-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115398,Волков,Андрей,Владимировна,,,1991-12-04 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
136908,Лятин,Максим,.,,,1990-12-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115310,Копелева,Демид,Юрьевич,,,1982-09-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
145974,Лагунов,Тимофей,Владимирович,,,1988-06-30 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118690,Назаров,Нина,Сергеевич,,,1988-10-12 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142095,Дейко,Анастасия,Владимирович,,,1990-09-05 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116606,Иващенко,Игорь,Борисович,,,2059-09-06 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
147536,Олимпиев,Алексей,Александрович,,,1992-06-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116536,Сидоров,Андрей,Сергеевич,,,1987-08-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134291,Азбукин,Максим,Александрович,,,1994-09-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137960,Васильев,Денис,Владимирович,,,1987-09-27 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118705,Кудрявцев,Никита,Евгеньевич,,,1983-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111688,Барбашов,Игорь,Алексеевна,,,1986-12-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115973,Селиванов,Иван,Андреевна,,,1989-04-17 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110084,Каракулев,.,Владимирович,,,1984-12-02 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160525,Лисовин,Евгений,Александрович,,,1987-10-19 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113917,Дундалевич,Максим,Анатольевна,,,1989-02-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114024,Серженко,Константин,Сергеевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133812,Заякин,.,Борисович,,,1983-12-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119364,Кандакова,Андрей,Владимирович,,,1983-03-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142228,Кредшева,Артем,Михайлович,,,1989-03-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121871,Уткина,Александр,Александрович,,,2059-02-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130127,Будяков,Ирина,Александровна,,,1989-04-03 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
155521,Никулин,Александр,Игоревич,,,2011-11-11 00:00:00,Ж,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133921,Чжан,Илья,Александрович,,,1987-04-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125683,Батоцыренова,Андрей,Воиславовна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111663,Некрасова,Сергей,Валерьевна,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119773,Багнов,Артем,Николаевич,,,1988-09-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
158178,Садовников,Дмитрий,Николаевич,,,1987-07-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112528,Кулев,Андрей,Валерьевич,,,1984-10-17 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119159,Мозговой,Олег,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
122415,Пугач,Исаак,Иванович,,,1991-05-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
100047,Трубников-Данилевский,Ярослав,.,,,1992-06-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116404,Ли,Антон,Александрович,,,1982-11-12 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157838,Иудин,Станислав,Николаевич,,,1987-08-17 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
146621,Шелкова,Иван,Евгеньевна,,,1987-09-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142323,Коротун,Владимир,Викторович,,,1981-01-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
100275,Арчаков,Роман,.,,,1986-02-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130103,Петрова,Андрей,Александрович,,,1986-11-04 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130682,Захаров,Иван,Юрьевич,,,1986-08-05 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
145606,Майоров,Ксения,Владимирович,,,1982-01-05 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137777,Лебедев,Роман,Михайлович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
122418,Павлова,.,Дмитриевич,,,1991-10-15 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137807,Сахаров,Данила,Владимирович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120234,Горкавенко,Сергей,Викторович,,,1989-05-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110266,Бабаин,Борис,Владимирович,,,1987-03-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114749,Дымов,Сергей,Алексеевич,,,1981-11-12 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
135321,Дибаева,Мария,Игоревич,,,1989-02-25 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134231,Лебедев,Евгения,Мечиславович,,,1975-11-09 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116588,Швайка,Владимир,Михайловна,,,1982-03-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
138389,Новожилов,Сергей,Александровна,,,1990-11-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118691,Карпец,Татьяна,Юрьевна,,,1979-05-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142440,Юрков,Вероника,Владимирович,,,1989-06-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
102355,Саврулин,Алексей,Михайловна,,,1989-04-18 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133701,Петриченко,Сергей,Михайлович,,,1991-07-07 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134059,Парфенов,Елизавета,Юрьевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
139005,Козлов,Евгения,Владимирович,,,1982-05-23 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119172,Кабанцев,Виктор,Викторович,,,1988-07-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111687,Цуй,Николай,Юрьевич,,,1983-09-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
146680,Первышина,Даниил,Вячеславович,,,1990-04-03 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121038,Мадарах,Сергей,Николаевич,,,2059-01-19 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114719,Белов,Алексей,Юрьевич,,,1993-08-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117960,Поморцев,Татьяна,Александрович,,,1983-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119066,Чэнь Жуймин,Андрей,Алексеевич,,,1991-03-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119491,Ал Хрири Абд Алкарим,Любовь,Николаевич,,,1982-04-17 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142177,Балыков,Василий,Анатольевич,,,2041-09-21 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125687,Агапитов,Максим,Андреевич,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157630,Иващенко,Артур,.,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142581,Дьяков,Роман,Андреевич,,,1989-05-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120604,Климов,Ян,Владимирович,,,1989-10-27 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
148761,Кузнецов,Александр,Владимирович,,,1993-11-25 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137166,Криворучко,Артур,Александрович,,,1983-03-03 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133913,Кононенко,Алёна,Дмитриевич,,,1984-07-22 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157121,Беляев,Юрий,Александрович,,,1984-04-27 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
138363,Алиев,Павел,Кириллович,,,1983-02-02 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119225,Чернятина,Павел,Георгиевич,,,1993-04-08 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
127203,Кудрявцев,Алексей,Олегович,,,2011-11-11 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113867,Левкоева,Дмитрий,Сергеевич,,,1994-04-03 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160695,Ростовцев,Сергей,Борисбиевич,,,1981-09-15 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153361,Войтешук,Алан,Михайлович,,,1989-12-29 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
